"scenario","region","subRegion","param","classLabel1","class1","classLabel2","class2","xLabel","x","vintage","units","value"
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",5.0568091336
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",3.3596391696
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",10.91739543705
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",10.5982722945
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.0345982145
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.01121975285
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.5357190445
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.0706777525
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.80124759848
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.343731360588
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",6.830037186
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.690551478
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",8.156553168735
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",7.175215724895
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.05113985105
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.00669509992
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.84586256565
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.062340974665
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.94450291292
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.44469501328
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",6.9093302152
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",1.9543393856
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",8.58876124167
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",7.324643132325
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.0541247872
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.0075722796
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.8369924035
"NoRusGas_ModelOptimal2","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.06548662245
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",9.358272e-07
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.90539974
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.9543154852
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",13.2211212
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",4.29458792
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.00634613715
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.00925803765
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.2139506915
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.12139092705
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",1.026906535
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.5108872725
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1.4845796e-06
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1.3069149044
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1.45719570388
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",14.02299864
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",4.77278816
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",35.2164460815
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",40.2945751665
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.121062918
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.11144471385
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",1.20924005
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.33190773
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",1.4337344e-06
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",1.2519667076
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",1.39614863668
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",13.399876
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",4.391607332
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",48.180115125
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",51.009788475
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.1151708815
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.09928139935
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",1.432673475
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.363639625
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CH4","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",1.1746084e-06
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",1.0416290612
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",1.14788355472
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",10.18740436
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",3.15784672
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",46.61355816
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",49.351203225
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",0.15262726675
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",0.09821262785
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",1.327801315
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",0.316718036
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CH4","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.011766e-06
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.1215890392
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.24456092824
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",9.92869864
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",3.19734016
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",47.24247985785
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",49.3152227856
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.14829705015
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.0940935182
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",1.21892474
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2020,"Vint_2020","GHG emissions - (MTCO2eq)",0.29228387
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",5.872356e-07
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.511515527376
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.438128525212
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",13.45095808
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",1.9136333328
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",32.86207036575
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",34.0682442183
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.205513928635
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.064517374827
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",2.565856935
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2025,"Vint_2025","GHG emissions - (MTCO2eq)",0.2946489367
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",6.109712e-07
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.60419881396
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.5397818083
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",13.51185276
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",2.1877034816
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",32.7203448516
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",33.60880778535
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.220520360825
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.069202603235
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",2.512956045
"NoRusGas_ModelOptimal2","EU-15","EU-15","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2030,"Vint_2030","GHG emissions - (MTCO2eq)",0.3186569297
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.59534706
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.4567129644
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",4.775567202
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",2.8297369716
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.0001413315135
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.000248276934
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.1062699502
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.0264304799
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.573271585
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",1990,"Vint_1990","GHG emissions - (MTCO2eq)",0.081083057
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.874789328
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.725835362
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",5.3198373928
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",3.393394088
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",3.71036061
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",4.3980870915
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.0323336835
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.01186565855
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.5124757355
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2005,"Vint_2005","GHG emissions - (MTCO2eq)",0.0760116195
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.9045967308
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.7500652516
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",5.8252315576
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","CH4","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",3.5144716544
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm cooling","ghg","HFCs","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",6.985374409125
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid cooling","ghg","HFCs","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",7.27715258055
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.038696625
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm others","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.0133352346
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid heating","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.619130259
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","resid others","ghg","N2O","Year",2010,"Vint_2010","GHG emissions - (MTCO2eq)",0.084393596
"NoRusGas_constrained_ModelOptimal","EU-12","EU-12","emissGHGBySectorBuildingsGWPAR5","sector","comm heating","ghg","CH4","Year",2015,"Vint_2015","GHG emissions - (MTCO2eq)",0.7475560708
